Time_A,Time_B,X,Y,Vx,Vy 
30.5,31.5,1366.7855224609375,705.9109497070312,-0.42895508,-0.17810059
30.5,31.5,621.1468811035156,321.11326599121094,0.2937622,0.22653198
30.5,31.5,579.1569213867188,466.0140686035156,0.31384277,0.028137207
30.5,31.5,1325.8121948242188,726.9057006835938,-0.37561035,-0.18859863
30.5,31.5,881.02392578125,917.8402709960938,0.047851562,-0.319458
30.5,31.5,1630.6991577148438,772.8838500976562,-0.6016846,-0.2322998
30.5,31.5,1619.6915283203125,781.8834533691406,-0.61694336,-0.23309326
30.5,31.5,1456.7509765625,590.9845581054688,-0.49804688,-0.030883789
30.5,31.5,1451.7501220703125,591.9864501953125,-0.49975586,-0.02709961
30.5,31.5,1542.7403564453125,101.20870208740234,-0.5192871,0.41740417
30.5,31.5,1606.7265625,792.8765563964844,-0.546875,-0.2468872
30.5,31.5,1461.7532958984375,8.254307746887207,-0.4934082,0.5086155
30.5,31.5,1442.7734985351562,696.9161376953125,-0.45300293,-0.16772461
30.5,31.5,1370.7965698242188,825.8720397949219,-0.40686035,-0.2559204
30.5,31.5,1499.7470092773438,584.9871215820312,-0.50598145,-0.025756836
30.5,31.5,1413.7880859375,750.8911437988281,-0.42382812,-0.2177124
30.5,31.5,1410.7725219726562,703.9145812988281,-0.45495605,-0.1708374
30.5,31.5,1054.9542236328125,150.17237854003906,-0.091552734,0.34475708
30.5,31.5,981.997802734375,963.8188781738281,-0.0043945312,-0.36224365
30.5,31.5,566.1662902832031,480.0169372558594,0.33258057,0.03387451
30.5,31.5,767.0836791992188,183.16826629638672,0.1673584,0.3365326
30.5,31.5,1119.9098510742188,178.15582275390625,-0.18029785,0.3116455
30.5,31.5,1410.775146484375,698.9209899902344,-0.44970703,-0.15802002
32.5,33.5,1284.3753051757812,267.94879150390625,6.7506104,-0.10241699
32.5,33.5,1283.6207885742188,259.9634552001953,7.241577,-0.0730896
32.5,33.5,1279.3356323242188,265.2078552246094,6.6712646,0.41571045
32.5,33.5,663.0330200195312,280.1870574951172,4.06604,-7.625885
32.5,33.5,1546.9329223632812,610.0140991210938,3.8658447,-7.9718018
32.5,33.5,418.0,794.0,0.0,0.0
32.5,33.5,1044.9139404296875,157.65851593017578,7.827881,1.3170319
32.5,33.5,1261.6926879882812,766.0850524902344,-6.614624,4.170105
32.5,33.5,713.2754821777344,239.33979034423828,-3.4490356,-5.3204193
32.5,33.5,956.0029907226562,919.7035522460938,4.0059814,-2.5928955
32.5,33.5,801.3299255371094,178.54814910888672,8.659851,3.0962982
32.5,33.5,811.4222412109375,168.0591583251953,-5.1555176,-7.8816833
32.5,33.5,481.73463439941406,485.2323760986328,5.469269,6.464752
32.5,33.5,812.2570190429688,185.91901397705078,8.514038,1.838028
32.5,33.5,767.0776062011719,159.25476837158203,4.1552124,4.5095367
32.5,33.5,758.06884765625,191.1885757446289,-7.8623047,4.3771515
32.5,33.5,401.0,782.0,0.0,0.0
32.5,33.5,949.71630859375,929.734375,1.4326172,-4.53125
32.5,33.5,1249.64404296875,774.7347412109375,-6.711914,5.4694824
32.5,33.5,780.0607604980469,200.21614837646484,0.121520996,4.4322968
32.5,33.5,409.0,784.0,0.0,0.0
32.5,33.5,1289.7424926757812,723.8630676269531,1.4849854,1.7261353
32.5,33.5,613.2674255371094,373.7110900878906,0.5348511,-0.5778198
32.5,33.5,916.3712463378906,939.3195495605469,6.7424927,6.639099
34.5,35.5,1557.7255859375,609.9683227539062,-0.5488281,-0.06335449
34.5,35.5,1368.8027954101562,410.0692443847656,-0.39440918,0.13848877
34.5,35.5,1280.8585205078125,269.1238708496094,-0.28295898,0.2477417
34.5,35.5,1340.8333740234375,383.0556335449219,-0.33325195,0.11126709
34.5,35.5,1551.7326049804688,609.9739074707031,-0.53479004,-0.05218506
34.5,35.5,923.0131225585938,144.2165298461914,0.026245117,0.4330597
34.5,35.5,1278.8606567382812,261.12538146972656,-0.27868652,0.25076294
34.5,35.5,1350.8385620117188,378.05491638183594,-0.32287598,0.10983276
34.5,35.5,1275.8594360351562,265.1200408935547,-0.28112793,0.24008179
34.5,35.5,1314.845703125,398.053955078125,-0.30859375,0.107910156
34.5,35.5,1354.8170776367188,383.0663604736328,-0.36584473,0.13272095
34.5,35.5,1346.8253173828125,385.0640563964844,-0.34936523,0.1281128
34.5,35.5,662.1292114257812,284.11314392089844,0.25842285,0.22628784
34.5,35.5,1363.8056640625,375.08203125,-0.38867188,0.1640625
34.5,35.5,1488.7598876953125,633.9350280761719,-0.4802246,-0.12994385
34.5,35.5,1351.8104248046875,467.0267028808594,-0.3791504,0.05340576
34.5,35.5,1532.73876953125,620.9735107421875,-0.52246094,-0.052978516
34.5,35.5,1373.8052368164062,411.0603790283203,-0.38952637,0.12075806
34.5,35.5,1296.843994140625,712.9432067871094,-0.31201172,-0.113586426
34.5,35.5,624.1553649902344,344.0871887207031,0.31072998,0.17437744
34.5,35.5,1550.735107421875,604.9755859375,-0.52978516,-0.048828125
34.5,35.5,1444.77587890625,743.90673828125,-0.4482422,-0.18652344
34.5,35.5,1320.8353881835938,419.0710906982422,-0.32922363,0.1421814
34.5,35.5,1229.880615234375,259.1205139160156,-0.23876953,0.24102783
34.5,35.5,693.125732421875,250.12601470947266,0.25146484,0.25202942
34.5,35.5,1352.7901611328125,95.22472763061523,-0.41967773,0.44945526
34.5,35.5,1411.7909545898438,88.21333312988281,-0.41809082,0.42666626
34.5,35.5,1333.7938232421875,469.03253173828125,-0.41235352,0.06506348
34.5,35.5,1304.8477783203125,141.2207794189453,-0.30444336,0.44155884
34.5,35.5,1335.8363647460938,389.07421875,-0.3272705,0.1484375
34.5,35.5,1576.7250366210938,94.18947219848633,-0.54992676,0.3789444
34.5,35.5,1452.779052734375,721.9402160644531,-0.44189453,-0.11956787
34.5,35.5,1246.8713989257812,246.13755798339844,-0.25720215,0.27511597
34.5,35.5,794.0684814453125,166.20446014404297,0.13696289,0.4089203
34.5,35.5,1360.8068237304688,382.0657653808594,-0.38635254,0.13153076
34.5,35.5,1603.7061767578125,904.8346862792969,-0.5876465,-0.33062744
34.5,35.5,552.1784057617188,640.9535217285156,0.35681152,-0.09295654
34.5,35.5,844.0528564453125,920.8294372558594,0.10571289,-0.3411255
34.5,35.5,705.1206665039062,244.13734436035156,0.24133301,0.27468872
34.5,35.5,1330.8182373046875,405.0792541503906,-0.3635254,0.1585083
34.5,35.5,1542.75,603.9761047363281,-0.5,-0.047790527
34.5,35.5,1543.746337890625,613.9799499511719,-0.5073242,-0.040100098
34.5,35.5,1340.7979125976562,426.0867614746094,-0.4041748,0.17352295
34.5,35.5,1351.7919921875,394.0655059814453,-0.41601562,0.13101196
34.5,35.5,1005.9849548339844,114.19793701171875,-0.030090332,0.39587402
34.5,35.5,1334.7978515625,424.08428955078125,-0.40429688,0.1685791
34.5,35.5,1459.7772827148438,719.9333190917969,-0.44543457,-0.13336182
34.5,35.5,1318.84033203125,405.04571533203125,-0.31933594,0.091430664
34.5,35.5,1340.8342895507812,658.9552307128906,-0.3314209,-0.089538574
34.5,35.5,1319.8541870117188,660.9767761230469,-0.29162598,-0.046447754
34.5,35.5,1328.8135375976562,424.0872497558594,-0.3729248,0.17449951
34.5,35.5,715.1111145019531,236.14034271240234,0.222229,0.28068542
34.5,35.5,997.9856567382812,977.8281860351562,-0.028686523,-0.34362793
34.5,35.5,700.117919921875,246.13671112060547,0.23583984,0.27342224
34.5,35.5,1380.8215942382812,410.04331970214844,-0.35681152,0.086639404
34.5,35.5,1340.8009033203125,100.23138046264648,-0.39819336,0.46276093
34.5,35.5,1311.832763671875,339.0878448486328,-0.33447266,0.1756897
34.5,35.5,1479.7606811523438,736.9352416992188,-0.4786377,-0.1295166
34.5,35.5,1338.7984619140625,470.0336608886719,-0.40307617,0.06732178
34.5,35.5,419.2482147216797,793.8873291015625,0.49642944,-0.2253418
34.5,35.5,1339.81201171875,401.0747833251953,-0.37597656,0.14956665
34.5,35.5,1328.838134765625,387.0804748535156,-0.32373047,0.1609497
34.5,35.5,1373.8426513671875,660.9216918945312,-0.31469727,-0.15661621
34.5,35.5,1372.843505859375,653.9226684570312,-0.31298828,-0.15466309
34.5,35.5,1357.8065795898438,414.05755615234375,-0.38684082,0.115112305
34.5,35.5,1384.8441772460938,799.8844299316406,-0.3116455,-0.23114014
34.5,35.5,1041.97119140625,165.15979766845703,-0.057617188,0.31959534
34.5,35.5,1395.8260498046875,724.9529418945312,-0.3479004,-0.09411621
34.5,35.5,1328.8389282226562,393.08824157714844,-0.32214355,0.17648315
34.5,35.5,1297.8491821289062,772.8955383300781,-0.30163574,-0.20892334
34.5,35.5,798.0564880371094,148.20520782470703,0.112976074,0.41041565
34.5,35.5,1275.8580932617188,245.1397705078125,-0.28381348,0.27954102
34.5,35.5,1260.8677368164062,263.1236877441406,-0.26452637,0.24737549
34.5,35.5,1372.8510131835938,760.8953857421875,-0.29797363,-0.20922852
34.5,35.5,1306.8192749023438,342.09385681152344,-0.3614502,0.18771362
34.5,35.5,1040.9765625,158.1781005859375,-0.046875,0.35620117
34.5,35.5,582.1721801757812,466.02442932128906,0.34436035,0.048858643
34.5,35.5,1421.8021240234375,735.9238891601562,-0.39575195,-0.15222168
34.5,35.5,1392.8456420898438,804.8818359375,-0.30871582,-0.23632812
34.5,35.5,1500.7554321289062,859.8600769042969,-0.48913574,-0.2798462
34.5,35.5,435.24554443359375,571.9884643554688,0.49108887,-0.023071289
34.5,35.5,724.1100158691406,232.1288299560547,0.22003174,0.2576599
34.5,35.5,1494.7542114257812,632.9335021972656,-0.49157715,-0.1329956
34.5,35.5,590.139892578125,382.097900390625,0.27978516,0.19580078
34.5,35.5,1390.8199462890625,717.9472351074219,-0.36010742,-0.105529785
34.5,35.5,842.0743408203125,910.8177795410156,0.14868164,-0.36444092
34.5,35.5,857.0152587890625,165.20331573486328,0.030517578,0.40663147
34.5,35.5,1316.8465576171875,791.885986328125,-0.30688477,-0.22802734
34.5,35.5,1337.8043212890625,110.22427749633789,-0.39135742,0.448555
34.5,35.5,1061.9410400390625,163.13062286376953,-0.11791992,0.26124573
34.5,35.5,713.1135559082031,244.13951873779297,0.22711182,0.27903748
34.5,35.5,1333.798583984375,417.08421325683594,-0.40283203,0.16842651
34.5,35.5,1264.8682250976562,762.8961181640625,-0.2635498,-0.20776367
34.5,35.5,1319.83642578125,334.0847930908203,-0.32714844,0.16958618
34.5,35.5,1336.8062133789062,406.079345703125,-0.38757324,0.1586914
34.5,35.5,1221.8840942382812,213.14480590820312,-0.23181152,0.28961182
34.5,35.5,1508.7465209960938,863.8524780273438,-0.506958,-0.29504395
34.5,35.5,954.0079040527344,920.7926025390625,0.015808105,-0.41479492
34.5,35.5,1405.8240966796875,732.9409790039062,-0.35180664,-0.11804199
34.5,35.5,1328.822021484375,624.9702453613281,-0.35595703,-0.059509277
34.5,35.5,1320.8385009765625,777.8923645019531,-0.32299805,-0.215271
34.5,35.5,814.0625,173.16769409179688,0.125,0.33538818
34.5,35.5,594.1734619140625,652.9512634277344,0.34692383,-0.097473145
34.5,35.5,1557.7240600585938,746.9155883789062,-0.5518799,-0.16882324
34.5,35.5,1108.9215087890625,170.2002410888672,-0.15698242,0.40048218
34.5,35.5,1046.97802734375,125.15951919555664,-0.043945312,0.3190384
34.5,35.5,1466.7559204101562,861.8652038574219,-0.48815918,-0.2695923
34.5,35.5,854.0165405273438,154.2176742553711,0.033081055,0.4353485
34.5,35.5,1529.7435302734375,600.9840087890625,-0.51293945,-0.031982422
34.5,35.5,1461.7575073242188,862.8591918945312,-0.48498535,-0.2816162
34.5,35.5,797.0583190917969,177.17424774169922,0.11663818,0.34849548
34.5,35.5,1335.801513671875,105.22140502929688,-0.39697266,0.44281006
34.5,35.5,1334.8001708984375,476.0380401611328,-0.3996582,0.07608032
34.5,35.5,1425.8135986328125,611.9834594726562,-0.37280273,-0.033081055
34.5,35.5,1419.818603515625,611.9767456054688,-0.36279297,-0.04650879
34.5,35.5,820.0500793457031,179.16763305664062,0.10015869,0.3352661
34.5,35.5,1520.7382202148438,868.8560485839844,-0.5235596,-0.28790283
34.5,35.5,1516.7509155273438,832.8737182617188,-0.49816895,-0.25256348
34.5,35.5,1461.764404296875,786.8912963867188,-0.4711914,-0.21740723
34.5,35.5,1380.8256225585938,358.06761169433594,-0.34875488,0.13522339
34.5,35.5,1521.7523803710938,621.9602661132812,-0.49523926,-0.07946777
34.5,35.5,1332.8111572265625,653.9715576171875,-0.37768555,-0.056884766
34.5,35.5,804.05224609375,173.1769027709961,0.10449219,0.35380554
34.5,35.5,808.0382080078125,178.16007232666016,0.076416016,0.32014465
34.5,35.5,1424.8068237304688,707.9582214355469,-0.38635254,-0.08355713
34.5,35.5,764.0753479003906,100.23272705078125,0.1506958,0.4654541
34.5,35.5,1341.820068359375,806.8833312988281,-0.35986328,-0.2333374
34.5,35.5,1254.8667602539062,118.22620391845703,-0.2664795,0.45240784
34.5,35.5,593.1785278320312,645.952880859375,0.35705566,-0.09423828
34.5,35.5,808.0435180664062,186.15628814697266,0.08703613,0.3125763
34.5,35.5,1549.7197875976562,744.9237670898438,-0.5604248,-0.15246582
34.5,35.5,1349.7955932617188,420.08758544921875,-0.40881348,0.1751709
34.5,35.5,480.2215881347656,482.0578155517578,0.44317627,0.1156311
34.5,35.5,1108.9260864257812,190.14200592041016,-0.14782715,0.28401184
34.5,35.5,766.0968322753906,158.14088439941406,0.19366455,0.2817688
34.5,35.5,1380.84326171875,322.10260009765625,-0.31347656,0.2052002
34.5,35.5,710.1119079589844,834.875732421875,0.22381592,-0.24853516
34.5,35.5,560.1967163085938,641.9598388671875,0.39343262,-0.080322266
34.5,35.5,1409.8070678710938,842.8688354492188,-0.38586426,-0.2623291
34.5,35.5,586.1646118164062,430.02293395996094,0.32922363,0.04586792
34.5,35.5,1414.82666015625,845.859130859375,-0.3466797,-0.28173828
34.5,35.5,682.1234436035156,220.14857482910156,0.2468872,0.29714966
34.5,35.5,629.1575927734375,306.1033020019531,0.31518555,0.206604
34.5,35.5,1308.8502197265625,782.8854064941406,-0.29956055,-0.22918701
34.5,35.5,1358.7974243164062,401.06520080566406,-0.40515137,0.13040161
34.5,35.5,760.0929260253906,190.15699005126953,0.18585205,0.3139801
34.5,35.5,623.1645812988281,306.09922790527344,0.3291626,0.19845581
34.5,35.5,1404.8085327148438,842.873291015625,-0.38293457,-0.25341797
34.5,35.5,1516.7473754882812,600.9810180664062,-0.505249,-0.037963867
34.5,35.5,882.018310546875,906.8121337890625,0.036621094,-0.37573242
34.5,35.5,637.1425476074219,278.1222839355469,0.2850952,0.24456787
34.5,35.5,630.1602172851562,768.8950500488281,0.32043457,-0.2098999
34.5,35.5,1515.743408203125,866.8518981933594,-0.5131836,-0.2962036
34.5,35.5,1309.8377685546875,725.9374084472656,-0.3244629,-0.1251831
34.5,35.5,622.16259765625,299.10797119140625,0.3251953,0.21594238
34.5,35.5,402.2471466064453,781.8791198730469,0.4942932,-0.24176025
34.5,35.5,1009.9863891601562,144.19915771484375,-0.02722168,0.39831543
34.5,35.5,574.1761169433594,573.9761047363281,0.3522339,-0.047790527
34.5,35.5,1364.8187255859375,365.09124755859375,-0.36254883,0.18249512
34.5,35.5,1236.8793334960938,240.1486358642578,-0.24133301,0.29727173
34.5,35.5,1191.900390625,848.8524780273438,-0.19921875,-0.29504395
34.5,35.5,1432.77587890625,57.23072052001953,-0.4482422,0.46144104
34.5,35.5,764.0979309082031,880.8526611328125,0.19586182,-0.29467773
34.5,35.5,626.1662902832031,156.1959991455078,0.33258057,0.3919983
34.5,35.5,1369.8043212890625,365.0966491699219,-0.39135742,0.19329834
34.5,35.5,1264.8634033203125,208.1498031616211,-0.27319336,0.29960632
34.5,35.5,1351.7908325195312,406.04576110839844,-0.41833496,0.09152222
34.5,35.5,987.9926452636719,977.8243103027344,-0.014709473,-0.3513794
34.5,35.5,1324.8095703125,115.21765518188477,-0.38085938,0.43531036
34.5,35.5,1521.743896484375,837.8710021972656,-0.51220703,-0.2579956
34.5,35.5,1050.9578857421875,164.13399505615234,-0.084228516,0.2679901
34.5,35.5,949.0035705566406,930.7777709960938,0.0071411133,-0.444458
34.5,35.5,781.0541687011719,198.15155029296875,0.1083374,0.3031006
34.5,35.5,1127.912841796875,178.1987762451172,-0.1743164,0.3975525
34.5,35.5,1367.8518676757812,759.8979187011719,-0.29626465,-0.2041626
34.5,35.5,1254.8717651367188,815.8752746582031,-0.25646973,-0.24945068
34.5,35.5,1332.8154907226562,777.90283203125,-0.36901855,-0.19433594
34.5,35.5,602.1657409667969,688.9308166503906,0.33148193,-0.1383667
34.5,35.5,1252.8834228515625,770.8987121582031,-0.2331543,-0.20257568
34.5,35.5,410.2424621582031,782.8781127929688,0.48492432,-0.24377441
34.5,35.5,951.0042419433594,940.7791442871094,0.008483887,-0.44171143
34.5,35.5,1538.7177124023438,742.9140625,-0.5645752,-0.171875
34.5,35.5,1322.8484497070312,653.9727172851562,-0.3031006,-0.05456543
34.5,35.5,775.0763854980469,198.15631103515625,0.152771,0.31262207
34.5,35.5,1334.8272705078125,352.0703125,-0.34545898,0.140625
34.5,35.5,1038.9708862304688,138.20382690429688,-0.05822754,0.4076538
34.5,35.5,1512.7471923828125,622.9513549804688,-0.50561523,-0.09729004
34.5,35.5,1335.8287353515625,804.881103515625,-0.3425293,-0.23779297
34.5,35.5,803.0491943359375,159.20259857177734,0.09838867,0.40519714
34.5,35.5,926.0082702636719,158.205078125,0.016540527,0.41015625
34.5,35.5,1105.9371337890625,181.1644287109375,-0.12573242,0.32885742
34.5,35.5,1478.7549438476562,633.9641418457031,-0.4901123,-0.07171631
34.5,35.5,1287.8445434570312,721.9306945800781,-0.3109131,-0.13861084
34.5,35.5,1536.7340698242188,793.8914794921875,-0.53186035,-0.21704102
34.5,35.5,750.0921630859375,216.14749145507812,0.18432617,0.2949829
34.5,35.5,913.02734375,934.818359375,0.0546875,-0.36328125
34.5,35.5,1455.7647705078125,784.884521484375,-0.47045898,-0.23095703
34.5,35.5,1194.8953247070312,206.1475830078125,-0.20935059,0.29516602
34.5,35.5,614.1358032226562,374.0862579345703,0.27160645,0.17251587
34.5,35.5,1416.834716796875,704.9476928710938,-0.3305664,-0.10461426
34.5,35.5,558.1661376953125,406.0470428466797,0.3322754,0.09408569
34.5,35.5,809.1017150878906,903.8345642089844,0.20343018,-0.33087158
34.5,35.5,778.0783081054688,901.8173217773438,0.15661621,-0.36535645
34.5,35.5,626.1671447753906,314.09857177734375,0.33428955,0.19714355
34.5,35.5,766.097412109375,166.13542938232422,0.19482422,0.27085876
34.5,35.5,1105.9660034179688,882.8539123535156,-0.067993164,-0.2921753
34.5,35.5,772.0871276855469,874.8533325195312,0.17425537,-0.29333496
34.5,35.5,1451.7676391601562,864.8588256835938,-0.46472168,-0.28234863
34.5,35.5,1092.9696044921875,158.1918487548828,-0.060791016,0.3836975
34.5,35.5,1445.7738037109375,862.85791015625,-0.45239258,-0.2841797
34.5,35.5,1367.8008422851562,820.869873046875,-0.39831543,-0.2602539
34.5,35.5,1426.8025512695312,852.8694763183594,-0.39489746,-0.26104736
34.5,35.5,646.1302185058594,318.079345703125,0.260437,0.1586914
34.5,35.5,614.1416625976562,366.0789489746094,0.2833252,0.15789795
34.5,35.5,1362.7940673828125,817.8700866699219,-0.41186523,-0.25982666
34.5,35.5,940.0040588378906,949.7852478027344,0.008117676,-0.4295044
34.5,35.5,1176.9047241210938,186.1891632080078,-0.19055176,0.37832642
34.5,35.5,674.1330261230469,788.8861694335938,0.26605225,-0.22766113
34.5,35.5,1354.8511962890625,662.9178466796875,-0.29760742,-0.16430664
36.5,37.5,1320.8479614257812,666.93359375,-0.30407715,-0.1328125
36.5,37.5,1078.9567260742188,162.1583480834961,-0.08654785,0.31669617
36.5,37.5,1076.9573364257812,155.15994262695312,-0.08532715,0.31988525
36.5,37.5,1402.7884521484375,661.9482421875,-0.4230957,-0.103515625
36.5,37.5,1317.8496704101562,662.9237976074219,-0.30065918,-0.15240479
36.5,37.5,1324.8386840820312,430.034423828125,-0.32263184,0.068847656
36.5,37.5,1375.8403930664062,770.9001770019531,-0.31921387,-0.199646
36.5,37.5,1547.7301635742188,647.9600219726562,-0.53967285,-0.079956055
36.5,37.5,1364.837890625,766.8949279785156,-0.32421875,-0.21014404
36.5,37.5,1353.8335571289062,419.04168701171875,-0.33288574,0.08337402
36.5,37.5,1418.8020629882812,393.0749816894531,-0.39587402,0.14996338
36.5,37.5,1311.8404541015625,715.9119262695312,-0.3190918,-0.17614746
36.5,37.5,1565.7342529296875,627.9812927246094,-0.53149414,-0.03741455
36.5,37.5,1399.8004760742188,396.0651550292969,-0.39904785,0.13031006
36.5,37.5,230.34039306640625,585.9799194335938,0.68078613,-0.040161133
36.5,37.5,1330.8397216796875,338.1009063720703,-0.32055664,0.20181274
36.5,37.5,1306.8583984375,731.9030151367188,-0.28320312,-0.19396973
36.5,37.5,1348.8359985351562,422.0439453125,-0.32800293,0.087890625
36.5,37.5,1260.8670654296875,771.8899841308594,-0.26586914,-0.22003174
36.5,37.5,638.1348266601562,262.12286376953125,0.26965332,0.24572754
36.5,37.5,1425.78955078125,394.0708923339844,-0.42089844,0.14178467
36.5,37.5,1511.7536010742188,874.8624877929688,-0.49279785,-0.2750244
36.5,37.5,1266.8630981445312,772.8908386230469,-0.2738037,-0.21832275
36.5,37.5,1357.8094482421875,386.0686340332031,-0.38110352,0.13726807
36.5,37.5,1499.7508544921875,760.889404296875,-0.49829102,-0.2211914
36.5,37.5,1475.76123046875,795.8808288574219,-0.47753906,-0.23834229
36.5,37.5,1411.7929077148438,661.9530639648438,-0.41418457,-0.09387207
36.5,37.5,1352.816162109375,386.0814971923828,-0.36767578,0.16299438
36.5,37.5,1327.850830078125,458.0237121582031,-0.29833984,0.047424316
36.5,37.5,1371.8275756835938,417.03819274902344,-0.34484863,0.0763855
36.5,37.5,1352.8292846679688,804.8887329101562,-0.34143066,-0.22253418
36.5,37.5,1407.8141479492188,392.0811004638672,-0.3717041,0.16220093
36.5,37.5,625.1351318359375,323.10581970214844,0.27026367,0.2116394
36.5,37.5,1389.8001098632812,35.22875213623047,-0.39978027,0.45750427
36.5,37.5,1383.828369140625,772.898193359375,-0.34326172,-0.20361328
36.5,37.5,944.00927734375,948.8112487792969,0.018554688,-0.37750244
36.5,37.5,715.1153259277344,838.8717956542969,0.23065186,-0.2564087
36.5,37.5,1558.7424926757812,624.9776306152344,-0.51501465,-0.04473877
36.5,37.5,1567.7219848632812,634.9760131835938,-0.5560303,-0.047973633
36.5,37.5,1546.7369995117188,619.9721984863281,-0.526001,-0.055603027
36.5,37.5,1419.7841796875,619.9684143066406,-0.43164062,-0.06317139
36.5,37.5,1331.8408203125,429.0293884277344,-0.31835938,0.058776855
36.5,37.5,1324.8330078125,750.9050903320312,-0.33398438,-0.18981934
36.5,37.5,1276.8605346679688,330.1011047363281,-0.27893066,0.20220947
36.5,37.5,1343.829833984375,145.17548370361328,-0.34033203,0.3509674
36.5,37.5,646.1305236816406,262.13201904296875,0.26104736,0.2640381
36.5,37.5,1324.8226928710938,628.9869079589844,-0.35461426,-0.026184082
36.5,37.5,589.1884765625,436.0155792236328,0.37695312,0.031158447
36.5,37.5,945.0055236816406,955.8120422363281,0.011047363,-0.37591553
36.5,37.5,1380.7929077148438,59.22301483154297,-0.41418457,0.44602966
36.5,37.5,1415.7963256835938,740.9015502929688,-0.40734863,-0.19689941
36.5,37.5,629.1397094726562,319.1049499511719,0.27941895,0.2098999
36.5,37.5,1391.7998657226562,660.9556274414062,-0.40026855,-0.08874512
36.5,37.5,1356.81591796875,762.9031372070312,-0.36816406,-0.19372559
36.5,37.5,1329.82666015625,750.9016723632812,-0.3466797,-0.19665527
36.5,37.5,1526.73779296875,622.98486328125,-0.52441406,-0.030273438
36.5,37.5,1420.794921875,658.9537048339844,-0.41015625,-0.09259033
36.5,37.5,1172.9085083007812,191.1728057861328,-0.1829834,0.34561157
36.5,37.5,1265.8555908203125,319.1046905517578,-0.28881836,0.2093811
36.5,37.5,1379.8267822265625,404.0481262207031,-0.34643555,0.09625244
36.5,37.5,1392.8024291992188,27.23758602142334,-0.3951416,0.47517204
36.5,37.5,722.1095886230469,238.1288299560547,0.21917725,0.2576599
36.5,37.5,1492.7467041015625,877.8545837402344,-0.5065918,-0.29083252
36.5,37.5,1362.8280639648438,806.8785095214844,-0.34387207,-0.24298096
36.5,37.5,1502.7424926757812,863.8560180664062,-0.51501465,-0.28796387
36.5,37.5,573.166748046875,526.0083312988281,0.3334961,0.016662598
36.5,37.5,1411.7943115234375,619.9652099609375,-0.41137695,-0.06958008
36.5,37.5,600.1590270996094,388.0771179199219,0.3180542,0.15423584
36.5,37.5,800.0924987792969,153.17929077148438,0.18499756,0.35858154
36.5,37.5,563.1813354492188,522.0130004882812,0.3626709,0.026000977
36.5,37.5,1496.7429809570312,869.8640441894531,-0.5140381,-0.27191162
36.5,37.5,1552.7356567382812,620.9854736328125,-0.5286865,-0.029052734
36.5,37.5,1540.736572265625,618.97119140625,-0.52685547,-0.057617188
36.5,37.5,1168.9047241210938,211.13922119140625,-0.19055176,0.27844238
36.5,37.5,716.1212768554688,231.1291961669922,0.24255371,0.25839233
36.5,37.5,1497.7420043945312,877.861572265625,-0.5159912,-0.27685547
36.5,37.5,1052.9791259765625,171.1692352294922,-0.041748047,0.33847046
36.5,37.5,607.1609191894531,378.0896453857422,0.32183838,0.17929077
36.5,37.5,1399.7975463867188,811.8822631835938,-0.40490723,-0.23547363
36.5,37.5,593.1667785644531,403.055908203125,0.33355713,0.111816406
36.5,37.5,943.0144348144531,919.8340454101562,0.028869629,-0.33190918
36.5,37.5,1130.9225463867188,184.1504364013672,-0.15490723,0.3008728
36.5,37.5,864.0316772460938,172.15516662597656,0.06335449,0.31033325
36.5,37.5,1293.84716796875,222.1308822631836,-0.30566406,0.26176453
36.5,37.5,1503.7528076171875,651.9609069824219,-0.49438477,-0.078186035
36.5,37.5,1162.90380859375,201.14185333251953,-0.19238281,0.28370667
36.5,37.5,1499.7570190429688,621.9920043945312,-0.4859619,-0.015991211
36.5,37.5,830.0390930175781,168.17659759521484,0.078186035,0.3531952
36.5,37.5,1487.761474609375,623.986572265625,-0.47705078,-0.026855469
36.5,37.5,1560.7213745117188,640.9760437011719,-0.557251,-0.047912598
36.5,37.5,1452.770751953125,759.9014282226562,-0.4584961,-0.19714355
36.5,37.5,1431.7681274414062,744.8923645019531,-0.46374512,-0.215271
36.5,37.5,1166.9117431640625,191.17008209228516,-0.17651367,0.34016418
36.5,37.5,1494.757568359375,624.9896545410156,-0.48486328,-0.020690918
36.5,37.5,1304.862548828125,220.1366195678711,-0.27490234,0.27323914
36.5,37.5,1394.8115234375,805.8796081542969,-0.37695312,-0.24078369
36.5,37.5,1385.7859497070312,44.23211669921875,-0.4281006,0.4642334
36.5,37.5,1440.7726440429688,844.8756408691406,-0.4547119,-0.24871826
36.5,37.5,1288.8622436523438,783.890380859375,-0.2755127,-0.21923828
36.5,37.5,1423.783935546875,673.9567565917969,-0.4321289,-0.08648682
36.5,37.5,1283.8622436523438,781.8904418945312,-0.2755127,-0.21911621
36.5,37.5,1156.9144287109375,203.14569091796875,-0.17114258,0.29138184
36.5,37.5,1290.8585205078125,232.13255310058594,-0.28295898,0.2651062
36.5,37.5,790.0903015136719,191.1532974243164,0.18060303,0.30659485
36.5,37.5,1009.986083984375,158.15953826904297,-0.027832031,0.31907654
36.5,37.5,1508.7426147460938,866.8639526367188,-0.5147705,-0.27209473
36.5,37.5,1423.7869873046875,839.8768005371094,-0.4260254,-0.24639893
36.5,37.5,744.1099853515625,860.8602905273438,0.2199707,-0.27941895
